zcta,median_household_income,housing_age
91210,107656,21
91214,140121,69
91301,163317,46
91302,185636,43
91303,74474,43
91304,90007,54
91306,93151,61
91307,151190,60
91311,119386,52
91316,92311,57
91320,148991,46
91321,91092,48
91324,99610,56
91325,87168,56
91326,148281,44
91331,84227,67
91335,80143,63
91340,85261,69
91342,98118,49
91343,81430,58
91344,119345,63
91345,94215,67
91350,140110,37
91351,115364,44
91352,78239,65
91354,156173,26
91355,115640,42
91356,107378,53
91360,119296,53
91361,144900,50
91362,139800,43
91364,132854,59
91367,108653,51
91377,163085,41
91381,158504,26
91384,131689,35
91387,117969,36
91390,151897,39
91401,79552,58
91402,57369,59
91403,116170,55
91405,62900,53
91406,78429,61
91411,74617,57
91423,109461,60
91436,177981,64
91501,91936,54
91502,52473,48
91504,103835,63
91505,109953,76
91506,105955,77
91601,79607,47
91602,102914,53
91604,141875,54
91605,65481,62
91606,66200,64
91607,87874,57
91701,114244,45
91702,92683,60
91706,81122,62
91708,108861,15
91709,126350,36
91710,103085,45
91711,126056,61
91722,102062,67
91723,94167,64
91724,103163,58
91730,92237,37
91731,62215,63
91732,75108,59
91733,68278,66
91737,122334,41
91739,143265,24
91740,99083,62
91741,127440,63
91744,93557,68
91745,109183,58
91746,86567,69
91748,83428,50
91750,104195,50
91752,115177,33
91754,86331,66
91755,76382,58
91759,122583,88
91761,100578,41
91762,83850,51
91763,78770,57
91764,81762,48
91765,105565,46
91766,81991,52
91767,79245,61
91768,76041,67
91770,75000,67
91773,105338,50
91775,118610,72
91776,82155,64
91780,103659,67
91784,154349,44
91786,92458,51
91789,125720,44
91790,102927,68
91791,102266,61
91792,94817,51
91801,89156,59
91803,84311,72
91901,114167,40
91902,122524,48
91905,77886,42
91906,62500,42
91910,90222,52
91911,82350,55
91913,129337,21
91914,190786,22
91915,139503,20
91916,103438,52
91931,63750,37
91932,85833,55
91934,50469,75
91935,151538,42
91941,115381,57
91942,92896,55
91945,88016,57
91948,55066,42
91950,66426,58
91962,143094,52
91977,99657,51
91978,113170,48
92003,113216,37
92004,74018,39
92007,182629,49
92008,104995,46
92009,164182,35
92010,129926,34
92011,159235,32
92014,198823,51
92019,101973,44
92020,76032,53
92021,74013,49
92024,158507,45
92025,81106,48
92026,104561,42
92027,93338,48
92028,111290,40
92029,124726,41
92036,73750,46
92037,147230,51
92040,107937,48
92054,82408,50
92056,106272,40
92057,108814,38
92058,69970,32
92059,99803,27
92060,152852,52
92061,92813,41
92064,148673,48
92065,125285,40
92066,35625,46
92067,187054,38
92069,96771,39
92070,67017,41
92071,113618,47
92075,149327,50
92078,120268,26
92081,105379,38
92082,126544,40
92083,86974,44
92084,98577,47
92086,57431,33
92091,103452,39
92101,91566,22
92102,77248,63
92103,102626,52
92104,94014,54
92105,68563,55
92106,142897,68
92107,113117,63
92108,103884,28
92109,122128,53
92110,110790,50
92111,99644,55
92113,61819,56
92114,97794,54
92115,79199,59
92116,98154,58
92117,103661,61
92118,134534,52
92119,113435,57
92120,120661,53
92121,135938,34
92122,105177,40
92123,132534,49
92124,120201,45
92126,126913,42
92127,195520,23
92128,131077,40
92129,156321,40
92130,205680,25
92131,185256,33
92139,95653,47
92154,94901,45
92173,69792,47
92201,66758,38
92203,97311,22
92210,162990,38
92211,88477,33
92220,62599,42
92223,102761,21
92225,55725,46
92227,59362,41
92230,48704,47
92231,49742,33
92233,53778,52
92234,73572,38
92236,68393,26
92239,73393,39
92240,54023,37
92241,46888,43
92242,37500,43
92243,55057,44
92249,72028,28
92250,72143,49
92251,90709,26
92252,66598,48
92253,99277,27
92254,48272,32
92256,51949,53
92257,22611,54
92258,52757,48
92259,43500,48
92260,70091,44
92262,71672,45
92264,77688,51
92268,58798,67
92270,107364,40
92273,62051,35
92274,38654,37
92276,77000,42
92277,60901,44
92281,29375,50
92282,68750,32
92283,43393,46
92284,58373,48
92285,47734,64
92301,68676,29
92305,145536,54
92307,77106,39
92308,66568,38
92310,76107,32
92311,61862,55
92313,83628,48
92314,74910,48
92315,77436,50
92316,83587,47
92317,99103,47
92320,87181,43
92321,123688,49
92322,149119,67
92324,71078,47
92325,70563,58
92328,94375,55
92335,77949,49
92336,123363,27
92337,107678,37
92339,77167,64
92341,97273,64
92342,115058,33
92344,98071,24
92345,69485,40
92346,85163,43
92347,58833,51
92352,105753,48
92354,83847,46
92356,54923,55
92358,86394,62
92359,77846,45
92363,40068,43
92365,67600,43
92368,80938,63
92371,78986,36
92372,66471,33
92373,101271,50
92374,102813,47
92376,79675,48
92377,116223,38
92378,105294,48
92382,81493,54
92386,50694,49
92391,81789,58
92392,87681,31
92394,78466,25
92395,62102,40
92397,77250,47
92398,59888,58
92399,92440,48
92401,26596,59
92404,66701,63
92405,66964,70
92407,94032,39
92408,68333,46
92410,54181,54
92411,54324,64
92501,81886,59
92503,96268,46
92504,92477,55
92505,84906,47
92506,121459,59
92507,75303,43
92508,147674,27
92509,95355,47
92518,79219,42
92530,86862,36
92532,122312,20
92536,79551,32
92539,90394,41
92543,49396,49
92544,73596,47
92545,63770,36
92548,61422,46
92549,73750,57
92551,99970,36
92553,78246,41
92555,121425,24
92557,94804,40
92561,94063,40
92562,114266,29
92563,125397,21
92567,107610,42
92570,79393,39
92571,92309,25
92582,105540,21
92583,68351,37
92584,113767,20
92585,106667,22
92586,57708,46
92587,104290,40
92590,85253,23
92591,114160,29
92592,134313,28
92595,106047,32
92596,132538,19
92602,161620,21
92603,173094,25
92604,133869,50
92606,135598,33
92610,195046,31
92612,106226,33
92614,122821,38
92617,91529,28
92618,145731,13
92620,146942,22
92624,140666,53
92625,174904,51
92626,114249,53
92627,108994,56
92629,142807,45
92630,125853,45
92637,59269,57
92646,130672,55
92647,105110,56
92648,130164,44
92649,123257,52
92651,146604,62
92653,133194,46
92655,66308,53
92656,137639,31
92657,185042,28
92660,159564,46
92661,209231,64
92662,165955,72
92663,141541,53
92672,111989,50
92673,182178,26
92675,129457,47
92676,116250,79
92677,140452,40
92678,98333,68
92679,211250,33
92683,85585,55
92688,152528,33
92691,141045,51
92692,131175,40
92694,189966,18
92701,70572,54
92703,84437,57
92704,99777,55
92705,129331,55
92706,102857,67
92707,105168,62
92708,115237,54
92780,101017,55
92782,146080,28
92801,83725,54
92802,84419,61
92804,76141,61
92805,91252,49
92806,97265,54
92807,138741,50
92808,158462,34
92821,123629,49
92823,169900,19
92831,89278,58
92832,94275,61
92833,114176,56
92835,143817,53
92840,98881,65
92841,84451,64
92843,81446,60
92844,79701,54
92845,136485,61
92860,127780,51
92861,202245,52
92865,127431,57
92866,79886,62
92867,130741,56
92868,97500,51
92869,138204,47
92870,115929,50
92879,92229,39
92880,151155,21
92881,134932,31
92882,104457,41
92883,132969,22
92886,153397,47
92887,163953,39
93001,88078,59
93003,103761,54
93004,114012,46
93010,111176,50
93012,135217,38
93013,110359,51
93015,92777,47
93021,147636,39
93022,110405,59
93023,80927,54
93030,92958,51
93033,87309,57
93035,106611,47
93036,101445,38
93040,94556,29
93041,90592,52
93060,80979,57
93063,125098,48
93065,120519,44
93066,156957,49
93067,71134,55
93101,90148,62
93103,122159,62
93105,138286,63
93108,230419,55
93109,123347,60
93110,129209,51
93111,144353,56
93117,90037,52
93201,47063,53
93202,64276,40
93203,49217,34
93204,55079,43
93205,39590,47
93206,53654,60
93207,52125,58
93210,74817,43
93212,58244,45
93215,66204,37
93218,91500,53
93219,52273,42
93221,86940,45
93222,69337,45
93223,60661,48
93224,47000,63
93225,67179,45
93230,76023,41
93234,52500,38
93235,52083,44
93238,49950,45
93239,48231,32
93240,31267,52
93241,33417,54
93242,73142,54
93245,80412,35
93247,60361,47
93249,46646,37
93250,54051,36
93251,80781,44
93252,43947,55
93254,60938,69
93255,24583,50
93256,56172,50
93257,59704,48
93258,51319,36
93260,56250,56
93261,43850,48
93263,71528,37
93265,99350,42
93266,62727,51
93267,47344,52
93268,57778,60
93270,67136,43
93271,85922,48
93272,51523,51
93274,72650,39
93277,80548,47
93280,51388,44
93283,48053,47
93285,40275,49
93286,47574,45
93287,49750,53
93291,82610,28
93292,82872,35
93301,43561,53
93304,50790,62
93305,43244,61
93306,69805,47
93307,56446,44
93308,62445,49
93309,63544,50
93311,116263,25
93312,114195,25
93313,91943,26
93314,126250,20
93401,96824,47
93402,109090,50
93405,60399,50
93420,110553,43
93422,91780,43
93426,102500,37
93427,102857,34
93428,99762,41
93429,169063,70
93430,89519,52
93432,146938,34
93433,86458,48
93434,67231,40
93436,80097,52
93437,84167,25
93440,79167,31
93441,142760,51
93442,95623,52
93444,110867,31
93445,72261,48
93446,97943,38
93449,118072,40
93451,98188,30
93452,54625,44
93453,78288,42
93454,81522,50
93455,110661,42
93458,75257,43
93460,114139,45
93461,92482,42
93463,118488,44
93465,129259,30
93501,56737,44
93505,59827,31
93510,121023,40
93512,68283,24
93513,67292,49
93514,81278,49
93516,61000,68
93517,120850,43
93518,62321,38
93523,70227,35
93526,72950,68
93527,62596,42
93531,164318,37
93532,113363,44
93534,61866,47
93535,70360,42
93536,106903,36
93541,121330,50
93543,72488,43
93544,89792,45
93545,43529,52
93546,105577,47
93549,73958,61
93550,62078,42
93551,119801,32
93552,85954,33
93553,74643,61
93555,86700,45
93560,77431,33
93561,87357,38
93562,65650,68
93591,63389,43
93601,76555,40
93602,78016,47
93604,134357,43
93606,43669,44
93608,42609,54
93609,78750,53
93610,68083,39
93611,110982,31
93612,66683,49
93614,87869,34
93615,59760,51
93616,55221,38
93618,61977,46
93619,136966,18
93620,45456,50
93621,137321,47
93622,48021,34
93624,35417,41
93625,72500,40
93626,173788,15
93628,26274,53
93630,58184,36
93631,79228,41
93635,67129,30
93636,133274,34
93637,71724,36
93638,62374,38
93640,49813,30
93643,71082,45
93644,81196,45
93645,79792,37
93646,50847,40
93647,58309,42
93648,52348,35
93650,49031,63
93651,107587,37
93652,44342,51
93653,120568,35
93654,65574,46
93656,72333,46
93657,78904,46
93660,55063,44
93662,61564,46
93664,141786,41
93666,42917,60
93667,75272,38
93668,59861,54
93669,250001,40
93673,44167,46
93675,49808,38
93701,32768,63
93702,47229,65
93703,48737,66
93704,73234,64
93705,57003,60
93706,40930,55
93710,65851,51
93711,104176,43
93720,105050,32
93721,40033,55
93722,80285,31
93723,128725,22
93725,72232,44
93726,55771,60
93727,87466,42
93728,62986,81
93730,155333,23
93737,127279,22
93901,91233,61
93905,80126,49
93906,97555,47
93907,104942,46
93908,156394,45
93920,76542,48
93921,96923,74
93923,142474,57
93924,148563,55
93925,72604,38
93926,77694,46
93927,82500,31
93930,75577,41
93932,134342,46
93933,99826,43
93940,106044,55
93950,106065,70
93953,142763,55
93954,60417,50
93955,85282,58
93960,96049,30
94002,203965,60
94005,156169,55
94010,196882,66
94014,122966,60
94015,127056,62
94018,230053,43
94019,153781,47
94020,250001,73
94021,250001,88
94022,250001,54
94024,250001,64
94025,216601,63
94027,250001,66
94028,250001,61
94030,163476,64
94037,233826,51
94038,99680,55
94040,187781,53
94041,178558,52
94043,203298,50
94044,160408,60
94060,127973,52
94061,146265,67
94062,233262,68
94063,116760,54
94065,215955,39
94066,141272,64
94070,240074,64
94074,250001,54
94080,136733,61
94085,192417,38
94086,177054,49
94087,207742,59
94089,158304,32
94102,60431,81
94103,116438,28
94105,225000,17
94107,182897,25
94108,65388,88
94109,106018,88
94110,158351,88
94111,152697,47
94112,135119,85
94114,204134,88
94115,151524,77
94116,158921,81
94117,167066,88
94118,163995,88
94121,133358,88
94122,146250,84
94123,218603,88
94124,80509,56
94127,214167,88
94129,220972,74
94130,93269,65
94131,199211,64
94132,112292,74
94133,87191,88
94134,119567,72
94158,196506,15
94301,242006,69
94303,151609,66
94304,154141,30
94305,83088,45
94306,210000,63
94401,122227,62
94402,172522,68
94403,174917,61
94404,192332,50
94501,127906,66
94502,180938,42
94503,121088,29
94505,146480,31
94506,250001,32
94507,250001,48
94508,116667,59
94509,86196,51
94510,121204,45
94511,74972,53
94513,142223,23
94514,76511,49
94515,94464,47
94516,113333,73
94517,168921,43
94518,112094,56
94519,122418,66
94520,82479,55
94521,125899,52
94523,142586,54
94525,110899,88
94526,225097,50
94528,207500,46
94530,128529,70
94531,120927,29
94533,87384,47
94534,140198,32
94535,83879,28
94536,167662,51
94538,147301,47
94539,243552,46
94541,105729,57
94542,133734,46
94544,107785,56
94545,114356,53
94546,128385,66
94547,129397,38
94548,189653,58
94549,234516,64
94550,180295,48
94551,145392,46
94552,212605,38
94553,124130,51
94555,219938,43
94556,215720,54
94558,113269,50
94559,105188,59
94560,169064,51
94561,134678,31
94563,250001,66
94564,127717,56
94565,95556,43
94566,191155,44
94567,80833,35
94568,214385,22
94569,38929,88
94571,87740,25
94572,91484,54
94573,250001,88
94574,139474,54
94576,170677,88
94577,108772,67
94578,94084,63
94579,99040,68
94580,110729,71
94582,214677,23
94583,184898,45
94585,94740,42
94586,204931,62
94587,133715,46
94588,191073,40
94589,92735,52
94590,65290,66
94591,104550,43
94592,115536,21
94595,100552,56
94596,135635,50
94597,132063,45
94598,186225,54
94599,80372,40
94601,72359,78
94602,122263,88
94603,76723,76
94605,106068,74
94606,72470,72
94607,94863,48
94608,120239,54
94609,107834,88
94610,134507,71
94611,180549,67
94612,74037,48
94618,201780,80
94619,129867,80
94621,52049,74
94702,99775,82
94703,109881,80
94704,50129,60
94705,167970,88
94706,143398,76
94707,212776,88
94708,234923,82
94709,89054,84
94710,102227,60
94801,81728,56
94803,118447,54
94804,91037,67
94805,111152,75
94806,86034,56
94901,115330,61
94903,142083,58
94904,169118,63
94920,246045,57
94923,147546,43
94924,101458,61
94925,232763,64
94928,99280,44
94929,209536,48
94930,145362,72
94931,101994,44
94933,133006,72
94937,78281,65
94939,203988,54
94940,47021,88
94941,209870,64
94945,107790,53
94946,154688,52
94947,128766,55
94949,120758,46
94951,106332,52
94952,117343,61
94954,113527,41
94956,82205,51
94957,250001,88
94960,185170,71
94963,210823,60
94964,115192,88
94965,146946,58
94970,132857,46
94971,119028,60
94973,231094,73
95002,121953,26
95003,148412,50
95004,130744,46
95005,104375,61
95006,102167,63
95007,91352,71
95008,141131,54
95010,105236,52
95012,80288,46
95013,173646,52
95014,230913,53
95017,102625,66
95018,129464,67
95019,67474,47
95020,137117,39
95023,116314,36
95030,250001,58
95032,203727,54
95033,189118,51
95035,178654,39
95037,163182,37
95039,49410,49
95041,96898,72
95043,150441,45
95045,110438,45
95046,158550,51
95050,138466,61
95051,196690,55
95054,207895,24
95060,108591,56
95062,112106,54
95064,121042,46
95065,153222,49
95066,151250,44
95070,250001,58
95073,118169,51
95075,135417,44
95076,91099,50
95110,131491,41
95111,101435,49
95112,89103,57
95113,151685,18
95116,85818,54
95117,116348,59
95118,152682,58
95119,174375,50
95120,250001,50
95121,150605,50
95122,103549,55
95123,144276,50
95124,185926,62
95125,160738,61
95126,128983,42
95127,128786,62
95128,131152,58
95129,195708,60
95130,159556,62
95131,170255,40
95132,178611,52
95133,142170,43
95134,203649,18
95135,190750,36
95136,142433,45
95138,204476,31
95139,178790,51
95140,163594,35
95148,167257,45
95202,31020,88
95203,63411,71
95204,75548,71
95205,60325,63
95206,83432,32
95207,69455,54
95209,108675,40
95210,67991,44
95212,111720,23
95215,71888,61
95219,112268,36
95220,114637,47
95222,70930,36
95223,106694,44
95224,46815,48
95227,150750,46
95228,107899,29
95230,128339,68
95231,90417,52
95232,71023,24
95233,50972,49
95236,104703,46
95237,87117,44
95240,82137,55
95242,104721,43
95245,84405,39
95246,98269,32
95247,76333,41
95249,45302,51
95251,127775,33
95252,89651,34
95253,144659,88
95255,51364,50
95257,71437,48
95258,93854,41
95301,68349,43
95303,144375,57
95304,115007,27
95306,81302,43
95307,80627,44
95310,54697,47
95311,56029,42
95312,80625,62
95313,90018,54
95315,71352,33
95316,97764,51
95317,57153,41
95318,57097,65
95319,45400,59
95320,82572,40
95321,74000,42
95322,65761,35
95323,75938,38
95324,76316,39
95326,87500,39
95327,68040,44
95328,62743,30
95329,79500,35
95330,125421,19
95333,62813,42
95334,76277,34
95335,67857,55
95336,89172,42
95337,117137,22
95338,67485,39
95340,71193,53
95341,57342,36
95345,68464,57
95346,92057,54
95348,64944,37
95350,75621,59
95351,58275,51
95354,72879,65
95355,86849,43
95356,96886,41
95357,95707,35
95358,76924,45
95360,79213,28
95361,92963,40
95363,95679,27
95365,39741,38
95366,112097,35
95367,87487,31
95368,94935,33
95369,75750,50
95370,82990,45
95372,97398,43
95374,57538,39
95376,102555,41
95377,158158,22
95379,74230,49
95380,74534,51
95382,95282,36
95383,86970,50
95385,53409,51
95386,73196,42
95387,66857,42
95388,57493,44
95389,51500,45
95391,176952,15
95401,93615,47
95403,98191,40
95404,105437,53
95405,118299,54
95407,82863,35
95409,107867,48
95415,45147,53
95421,78906,56
95422,42241,50
95423,41143,48
95425,119092,49
95426,84000,53
95427,58421,51
95428,46339,53
95429,13333,62
95436,109531,67
95437,57759,54
95441,126806,46
95442,164750,62
95444,105179,56
95445,127206,50
95446,85833,69
95448,105120,48
95449,90469,53
95450,123125,56
95451,62568,42
95452,118986,63
95453,71419,46
95454,42447,47
95456,63750,46
95457,63594,48
95458,57674,53
95459,68700,38
95460,73576,49
95461,78667,42
95462,85536,69
95464,61705,50
95465,120781,51
95466,108013,54
95467,84152,33
95468,115955,42
95469,82683,44
95470,76250,41
95472,108925,54
95476,105374,50
95482,69772,51
95485,104667,50
95490,79594,46
95492,134211,34
95493,74531,42
95494,58650,68
95497,138125,39
95501,54137,73
95503,71855,55
95519,73280,35
95521,53114,51
95524,87500,61
95525,57379,55
95526,39583,47
95527,76667,50
95528,55481,54
95531,67458,46
95536,73375,68
95537,78686,44
95538,67024,33
95540,63695,48
95542,46104,50
95543,50203,26
95546,61607,38
95547,96827,44
95548,43333,49
95549,95179,40
95550,104063,51
95551,64519,67
95552,77796,43
95553,41450,56
95554,33125,55
95555,39583,67
95558,51719,53
95560,23720,72
95562,42975,49
95563,62893,55
95564,78750,82
95565,57083,88
95567,102734,46
95570,74777,50
95573,47258,49
95585,36190,63
95589,43040,36
95595,28704,68
95601,94023,88
95602,97466,43
95603,85357,48
95605,71924,58
95607,149236,42
95608,86563,54
95610,83327,48
95612,104063,73
95614,133426,41
95615,73406,55
95616,74359,45
95618,115591,34
95619,66429,45
95620,103054,39
95621,80901,49
95623,109102,41
95624,125332,30
95625,86349,54
95626,90897,45
95627,101994,38
95628,115803,51
95629,90469,33
95630,139642,29
95631,104402,42
95632,102239,32
95633,74258,44
95634,57328,44
95635,101250,36
95636,92004,34
95638,91500,44
95640,97000,27
95641,74886,49
95642,81438,43
95645,61652,68
95648,112333,22
95650,117912,47
95651,103537,50
95652,23750,44
95655,143958,20
95658,126581,46
95659,68929,55
95660,68235,60
95661,105925,38
95662,96689,50
95663,155917,43
95664,117901,34
95665,87366,49
95666,84311,44
95667,89938,45
95668,90750,56
95669,89609,42
95670,89484,47
95671,232700,47
95672,146769,36
